index,type,name,resident,streamed,parentStack
891,xanim,ai_zombie_base_crawl_boardtear_aligned_l_4_grab,39727,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
892,xanim,ai_zombie_base_crawl_boardtear_aligned_l_5_grab,23501,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
893,xanim,ai_zombie_base_crawl_boardtear_aligned_l_6_grab,13461,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
894,xanim,ai_zombie_base_crawl_boardtear_aligned_m_1_grab,19987,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
895,xanim,ai_zombie_base_crawl_boardtear_aligned_m_2_grab,35728,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
896,xanim,ai_zombie_base_crawl_boardtear_aligned_m_3_grab,46706,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
897,xanim,ai_zombie_base_crawl_boardtear_aligned_m_4_grab,52987,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
898,xanim,ai_zombie_base_crawl_boardtear_aligned_m_5_grab,38435,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
899,xanim,ai_zombie_base_crawl_boardtear_aligned_m_6_grab,15328,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
900,xanim,ai_zombie_base_crawl_boardtear_aligned_r_1_grab,39300,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
901,xanim,ai_zombie_base_crawl_boardtear_aligned_r_2_grab,32945,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
902,xanim,ai_zombie_base_crawl_boardtear_aligned_r_3_grab,41837,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
903,xanim,ai_zombie_base_crawl_boardtear_aligned_r_4_grab,47309,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
904,xanim,ai_zombie_base_crawl_boardtear_aligned_r_5_grab,28748,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
905,xanim,ai_zombie_base_crawl_boardtear_aligned_r_6_grab,23015,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
906,xanim,ai_zombie_base_crawl_boardtear_aligned_l_1_hold,25376,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
907,xanim,ai_zombie_base_crawl_boardtear_aligned_l_2_hold,8162,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
908,xanim,ai_zombie_base_crawl_boardtear_aligned_l_3_hold,6414,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
909,xanim,ai_zombie_base_crawl_boardtear_aligned_l_4_hold,7337,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
910,xanim,ai_zombie_base_crawl_boardtear_aligned_l_5_hold,6935,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
911,xanim,ai_zombie_base_crawl_boardtear_aligned_l_6_hold,5400,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
912,xanim,ai_zombie_base_crawl_boardtear_aligned_m_1_hold,8345,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
913,xanim,ai_zombie_base_crawl_boardtear_aligned_m_2_hold,5935,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
914,xanim,ai_zombie_base_crawl_boardtear_aligned_m_3_hold,8005,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
915,xanim,ai_zombie_base_crawl_boardtear_aligned_m_4_hold,7688,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
916,xanim,ai_zombie_base_crawl_boardtear_aligned_m_5_hold,5651,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
917,xanim,ai_zombie_base_crawl_boardtear_aligned_m_6_hold,5088,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
918,xanim,ai_zombie_base_crawl_boardtear_aligned_r_1_hold,5020,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
919,xanim,ai_zombie_base_crawl_boardtear_aligned_r_2_hold,6407,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
920,xanim,ai_zombie_base_crawl_boardtear_aligned_r_3_hold,6007,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
921,xanim,ai_zombie_base_crawl_boardtear_aligned_r_4_hold,5555,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
922,xanim,ai_zombie_base_crawl_boardtear_aligned_r_5_hold,4274,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
923,xanim,ai_zombie_base_crawl_boardtear_aligned_r_6_hold,9984,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
924,xanim,ai_zombie_base_crawl_idle_v1,29697,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
925,xanim,ai_zombie_base_crawl_attack_v1,32500,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
926,xanim,ai_zombie_base_crawl_attack_v2,23124,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
927,xanim,ai_zombie_base_crawl_boardtear_aligned_l_1_pull,21339,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
928,xanim,ai_zombie_base_crawl_boardtear_aligned_l_2_pull,18167,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
929,xanim,ai_zombie_base_crawl_boardtear_aligned_l_3_pull,26392,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
930,xanim,ai_zombie_base_crawl_boardtear_aligned_l_4_pull,41542,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
931,xanim,ai_zombie_base_crawl_boardtear_aligned_l_5_pull,21735,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
932,xanim,ai_zombie_base_crawl_boardtear_aligned_l_6_pull,23253,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
933,xanim,ai_zombie_base_crawl_boardtear_aligned_m_1_pull,25039,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
934,xanim,ai_zombie_base_crawl_boardtear_aligned_m_2_pull,20065,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
935,xanim,ai_zombie_base_crawl_boardtear_aligned_m_3_pull,20420,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
936,xanim,ai_zombie_base_crawl_boardtear_aligned_m_4_pull,25243,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
937,xanim,ai_zombie_base_crawl_boardtear_aligned_m_5_pull,23376,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
938,xanim,ai_zombie_base_crawl_boardtear_aligned_m_6_pull,27997,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
939,xanim,ai_zombie_base_crawl_boardtear_aligned_r_1_pull,24245,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
940,xanim,ai_zombie_base_crawl_boardtear_aligned_r_2_pull,25117,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
941,xanim,ai_zombie_base_crawl_boardtear_aligned_r_3_pull,21169,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
942,xanim,ai_zombie_base_crawl_boardtear_aligned_r_4_pull,20337,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
943,xanim,ai_zombie_base_crawl_boardtear_aligned_r_5_pull,20844,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
944,xanim,ai_zombie_base_crawl_boardtear_aligned_r_6_pull,30132,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
945,xanim,ai_zombie_base_crawl_v1,56997,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
946,xanim,ai_zombie_base_crawl_v2,33319,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
947,xanim,ai_zombie_base_crawl_v3,26735,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
948,xanim,ai_zombie_base_crawl_v4,42169,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
949,xanim,ai_zombie_base_crawl_v5,80681,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
950,xanim,ai_zombie_base_crawl_sprint_v1,40533,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
951,xanim,ai_zombie_base_crawl_sprint_v2,213868,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
952,xanim,ai_zombie_base_crawl_sprint_v3,100127,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
953,xanim,ai_zombie_base_walk_au_pain_head_v1,57096,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
954,xanim,ai_zombie_base_walk_au_pain_legs_v1,57005,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
955,xanim,ai_zombie_base_walk_au_pain_torso_v1,57237,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
956,xanim,ai_zombie_base_boardtear_aligned_l_1_pull,20280,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
957,xanim,ai_zombie_base_boardtear_aligned_l_2_pull,26743,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
958,xanim,ai_zombie_base_boardtear_aligned_l_3_pull,29892,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
959,xanim,ai_zombie_base_boardtear_aligned_l_4_pull,27603,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
960,xanim,ai_zombie_base_boardtear_aligned_l_5_pull,31985,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
961,xanim,ai_zombie_base_boardtear_aligned_l_6_pull,23706,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
962,xanim,ai_zombie_base_boardtear_aligned_m_1_pull,24723,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
963,xanim,ai_zombie_base_boardtear_aligned_m_2_pull,26807,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
964,xanim,ai_zombie_base_boardtear_aligned_m_3_pull,31186,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
965,xanim,ai_zombie_base_boardtear_aligned_m_4_pull,31494,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
966,xanim,ai_zombie_base_boardtear_aligned_m_5_pull,29322,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
967,xanim,ai_zombie_base_boardtear_aligned_m_6_pull,24637,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
968,xanim,ai_zombie_base_boardtear_aligned_r_1_pull,23176,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
969,xanim,ai_zombie_base_boardtear_aligned_r_2_pull,21904,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
970,xanim,ai_zombie_base_boardtear_aligned_r_3_pull,27088,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
971,xanim,ai_zombie_base_boardtear_aligned_r_4_pull,29987,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
972,xanim,ai_zombie_base_boardtear_aligned_r_5_pull,23654,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
973,xanim,ai_zombie_base_boardtear_aligned_r_6_pull,22049,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
974,xanim,ai_zombie_base_run_ad_sidestep_left_long_a,20702,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
975,xanim,ai_zombie_base_run_ad_sidestep_left_long_b,29191,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
976,xanim,ai_zombie_base_run_ad_sidestep_left_short_a,27075,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
977,xanim,ai_zombie_base_run_ad_sidestep_right_long,20997,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
978,xanim,ai_zombie_base_run_ad_sidestep_right_long_a,31658,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
979,xanim,ai_zombie_base_run_ad_sidestep_right_short,16608,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
980,xanim,ai_zombie_base_run_ad_v1,61789,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
981,xanim,ai_zombie_base_run_ad_v1_pain_chest_f,61470,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
982,xanim,ai_zombie_base_run_ad_v1_pain_chest_f_alt,61474,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
983,xanim,ai_zombie_base_run_ad_v2,42556,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
984,xanim,ai_zombie_base_run_ad_v12,44052,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
985,xanim,ai_zombie_base_run_ad_v12_pain_chest_f,43984,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
986,xanim,ai_zombie_base_run_ad_v12_pain_chest_f_alt,44001,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
987,xanim,ai_zombie_base_run_ad_v11,56545,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
988,xanim,ai_zombie_base_run_ad_v11_pain_chest_f,55973,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
989,xanim,ai_zombie_base_run_ad_v11_pain_chest_f_alt,56059,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
990,xanim,ai_zombie_base_run_ad_v14,59442,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
991,xanim,ai_zombie_base_run_ad_v14_pain_chest_f,59023,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
992,xanim,ai_zombie_base_run_ad_v14_pain_chest_f_alt,59040,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
993,xanim,ai_zombie_base_run_ad_v2_pain_chest_f,42200,0,|zm_factory_zombie.ai_am|animmappingtable|spawner_zm_factory_zombie|aitype|maps/zm/zm_first_map.d3dbsp|col_map|zone_source/zm_first_map.zone|csv
